,Neighborhood,District,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1679,Hung Hom,Kowloon City,22.3028626,114.18202894325,Promenade Restaurant 西餐廳,22.30103116542994,114.18327887885458,Buffet
1680,Hung Hom,Kowloon City,22.3028626,114.18202894325,Choi Fook Royal Banquet (彩福皇宴),22.303321369374494,114.18362259864807,Hong Kong Restaurant
1681,Hung Hom,Kowloon City,22.3028626,114.18202894325,Pacific Coffee (太平洋咖啡),22.302763776157374,114.18266678483243,Coffee Shop
1682,Hung Hom,Kowloon City,22.3028626,114.18202894325,Sagano 嵯峨野,22.299160784961312,114.17989886013316,Japanese Restaurant
1683,Hung Hom,Kowloon City,22.3028626,114.18202894325,The Metropolis Harbour View Chinese Cuisine (The Metropolis Harbour View Chinese Cuisine 景逸軒高級粵菜食府),22.301594241533593,114.18386519259467,Cantonese Restaurant
1684,Hung Hom,Kowloon City,22.3028626,114.18202894325,Kowloon Harbourfront Hotel 九龍海灣酒店,22.299908831599282,114.18551676990175,Hotel
1685,Hung Hom,Kowloon City,22.3028626,114.18202894325,Bridal Tea House Hotel (紅茶館酒店),22.306328775108266,114.18348358250998,Hotel
1686,Hung Hom,Kowloon City,22.3028626,114.18202894325,MTR Hung Hom Station (港鐵紅磡站),22.303067,114.181527,Train Station
1687,Hung Hom,Kowloon City,22.3028626,114.18202894325,Harbour Plaza Metropolis 都會海逸酒店,22.301433982402514,114.18345470048867,Hotel
1688,Hung Hom,Kowloon City,22.3028626,114.18202894325,Pacific Coffee (太平洋咖啡),22.302692616464213,114.18289875882373,Coffee Shop
1689,Hung Hom,Kowloon City,22.3028626,114.18202894325,7-Eleven,22.304464,114.179183,Convenience Store
1690,To Kwa Wan,Kowloon City,22.3167582,114.1895402,The Mahjong Hostel (麻雀客棧),22.32020834433328,114.1876434952372,Hostel
1691,To Kwa Wan,Kowloon City,22.3167582,114.1895402,巧興麵食店,22.31494037987546,114.187149841305,Dumpling Restaurant
1692,To Kwa Wan,Kowloon City,22.3167582,114.1895402,鴻福海鮮四季火鍋,22.315963090434778,114.18980590691321,Chinese Restaurant
1693,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Victoria Harbour Restaurant (海港酒家),22.316943345945624,114.1895934535157,Chinese Restaurant
1694,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Sosam Tea House (蘇三茶室),22.319290624487625,114.18681982757033,Café
1695,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Ko Shan Theatre 高山劇場,22.313879051336265,114.1861338983817,Theater
1696,To Kwa Wan,Kowloon City,22.3167582,114.1895402,美華上海菜館,22.319497636267986,114.18693244457243,Chinese Restaurant
1697,To Kwa Wan,Kowloon City,22.3167582,114.1895402,McDonald's 麥當勞,22.318930340227848,114.18775360055812,Fast Food Restaurant
1698,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Goteborg Restaurant (哥登堡餐廳),22.317019,114.189571,Steakhouse
1699,To Kwa Wan,Kowloon City,22.3167582,114.1895402,To Kwa Wan Market (To Kwa Wan Market 土瓜灣街巿),22.317466634619343,114.18820641945342,Food & Drink Shop
1700,To Kwa Wan,Kowloon City,22.3167582,114.1895402,寶時茶餐廳,22.31670122896146,114.18885827064514,Cha Chaan Teng
1701,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Circle K  OK便利店,22.3170002027272,114.18962342442707,Convenience Store
1702,To Kwa Wan,Kowloon City,22.3167582,114.1895402,廈門風味阿珠小吃店,22.316901685081792,114.19050533894932,Fujian Restaurant
1703,To Kwa Wan,Kowloon City,22.3167582,114.1895402,To Kwa Wan Recreation Ground 土瓜灣遊樂場,22.319263427416715,114.19058080832463,Park
1704,To Kwa Wan,Kowloon City,22.3167582,114.1895402,七喜粥麵小廚,22.316232886856877,114.18745156412734,Chinese Restaurant
1705,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Valley Road Bus Stop 山谷道巴士站,22.318514457382573,114.18769554681984,Bus Stop
1706,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Hoi Sham Park (海心公園),22.315093,114.191681,Park
1707,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Delicious 味皇餐廳小廚,22.320224518886608,114.18786970801168,Hong Kong Restaurant
1708,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Kowloon City Ferry Pier Bus Stop (九龍城碼頭巴士站),22.318478173282976,114.19326867068642,Bus Stop
1709,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Café de Ego (英皇冰室),22.319252,114.193026,Cha Chaan Teng
1710,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Fai Heung Yuen (輝香園茶餐廳),22.32060458431758,114.18797710737557,Cha Chaan Teng
1711,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Tsui Po Cuisine (聚寶食軒),22.320865177868175,114.18815417114317,Chinese Restaurant
1712,To Kwa Wan,Kowloon City,22.3167582,114.1895402,Kowloon City Ferry Pier (九龍城渡輪碼頭),22.31808263703057,114.19400013793705,Pier
1713,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,The Great Restaurant (一品雞煲火鍋),22.322365283306343,114.18904472691683,Chinese Restaurant
1714,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Oyster Station,22.32380589372469,114.1897738658634,Seafood Restaurant
1715,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Cattle Depot Artist Village (Ex-Ma Tau Kok Animal Quarantine Depot) (牛棚藝術村（前馬頭角牲畜檢疫站）),22.321036622165508,114.19165139390998,Art Gallery
1716,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Harbour Plaza 8 Degrees (8度海逸酒店),22.3229525,114.190646,Hotel
1717,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,HeySoNuts,22.32372023623435,114.18979448830575,Café
1718,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Café de Ego (英皇冰室),22.319252,114.193026,Cha Chaan Teng
1719,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,文記車仔麵,22.321699451400494,114.19106265095321,Hong Kong Restaurant
1720,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Tsui Wah Restaurant (翠華餐廳),22.321261064324244,114.18845502845915,Hong Kong Restaurant
1721,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,North Viet Pho (北越牛肉粉專門店),22.31904165270394,114.19296679495731,Vietnamese Restaurant
1722,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,To Kwa Wan Recreation Ground 土瓜灣遊樂場,22.319263427416715,114.19058080832463,Park
1723,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Ma Tau Kok Public Pier (馬頭角公眾碼頭),22.318416666666668,114.1943611111111,Pier
1724,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Kowloon City Ferry Pier (九龍城渡輪碼頭),22.31808263703057,114.19400013793705,Pier
1725,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Tsim Chai Kee (沾仔記),22.322425355084214,114.18886808569384,Noodle House
1726,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,勝利小廚,22.32354490674426,114.18969259100832,Chinese Restaurant
1727,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,新富盈四川麻辣米線,22.322162059209152,114.18885662012762,Noodle House
1728,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,李家 이가네,22.32263373092034,114.18863021107353,Korean Restaurant
1729,Ma Tau Kok,Kowloon City,22.321087699999996,114.1930294,Kai Tak Tunnel (啓德隧道),22.324154882365534,114.19657230377197,Tunnel
1730,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,The Mahjong Hostel (麻雀客棧),22.32020834433328,114.1876434952372,Hostel
1731,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Tim Lok Yuen 添樂園,22.327942426639108,114.18758115237891,Asian Restaurant
1732,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,The Great Restaurant (一品雞煲火鍋),22.322365283306343,114.18904472691683,Chinese Restaurant
1733,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Oyster Station,22.32380589372469,114.1897738658634,Seafood Restaurant
1734,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Mini Bangkok Seafood and Grill (小曼谷海鮮燒烤屋),22.327611111112635,114.18917284549197,Thai Restaurant
1735,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Mrs. Hunan (湖南少奶),22.32735837882797,114.18721321670992,Hunan Restaurant
1736,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Starbucks (星巴克),22.327592,114.187863,Coffee Shop
1737,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,McDonald’s (麥當勞),22.3251771352448,114.1871614520677,Fast Food Restaurant
1738,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,McDonald’s (麥當勞),22.32182915024466,114.1875605303734,Fast Food Restaurant
1739,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Ban Chiu Hin Restaurant (品潮軒菜館),22.328270836015566,114.18813860781218,Asian Restaurant
1740,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Chiu Chow Lok Hau Fook Restaurant (潮州樂口福酒家),22.327756358265372,114.1887009504719,Chinese Restaurant
1741,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Café Cérès,22.328241895312832,114.18761787490851,Café
1742,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Ceres Boulangerie et Patisserie,22.328187874711524,114.18759816633572,Bakery
1743,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,HeySoNuts,22.32372023623435,114.18979448830575,Café
1744,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Pacific Coffee,22.326743,114.185159,Coffee Shop
1745,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Tsui Wah Restaurant (翠華餐廳),22.321261064324244,114.18845502845915,Hong Kong Restaurant
1746,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Hong Kong Softball Association (香港壘球總會),22.322718019852665,114.18550110988839,Baseball Field
1747,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Harbour Plaza 8 Degrees (8度海逸酒店),22.3229525,114.190646,Hotel
1748,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Gladys' Estate Coffee,22.328155652680735,114.18813182047276,Café
1749,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Tsim Chai Kee (沾仔記),22.322425355084214,114.18886808569384,Noodle House
1750,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Pearl House 龍珠商場,22.327674,114.187924,Shopping Mall
1751,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Layer's Café & Pancakes,22.328083,114.18741,Café
1752,Ma Tau Wai,Kowloon City,22.324115300000003,114.18637859999998,Delicious 味皇餐廳小廚,22.320224518886608,114.18786970801168,Hong Kong Restaurant
1753,Kai Tak,Kowloon City,22.3303107,114.1993138,Just Climb Bouldering Gym,22.334144790352966,114.19920003503424,Climbing Gym
1754,Kai Tak,Kowloon City,22.3303107,114.1993138,Starbucks (星巴克),22.334025888863923,114.19719635351798,Coffee Shop
1755,Kai Tak,Kowloon City,22.3303107,114.1993138,Yata Supermarket (一田超市),22.333311885401237,114.19658578058203,Supermarket
1756,Kai Tak,Kowloon City,22.3303107,114.1993138,北正宗,22.334083336478464,114.19794191265056,Vietnamese Restaurant
1757,Kai Tak,Kowloon City,22.3303107,114.1993138,McDonald's 麥當勞,22.331140067231228,114.20255941607924,Fast Food Restaurant
1758,Kai Tak,Kowloon City,22.3303107,114.1993138,Dragon King Restaurant (龍皇酒家),22.333106593782272,114.19611791056722,Chinese Restaurant
1759,Kai Tak,Kowloon City,22.3303107,114.1993138,California Pizza Kitchen,22.333086285285205,114.19628976627956,Pizza Place
1760,Kai Tak,Kowloon City,22.3303107,114.1993138,McDonald’s (McDonald's),22.33349519293752,114.196014569212,Fast Food Restaurant
1761,Kowloon City,Kowloon City,22.331013000000002,114.190366,Kowloon Walled City Park (九龍寨城公園),22.331994505888602,114.1904008428698,Park
1762,Kowloon City,Kowloon City,22.331013000000002,114.190366,Islam Food (清真牛肉館),22.32919598515523,114.19151568971367,Halal Restaurant
1763,Kowloon City,Kowloon City,22.331013000000002,114.190366,Kowloon City Market (九龍城街市),22.329359075072023,114.1890145811413,Market
1764,Kowloon City,Kowloon City,22.331013000000002,114.190366,Kung Wo Dou Bun Chong (公和荳品廠),22.329728097992824,114.18764648570937,Dessert Shop
1765,Kowloon City,Kowloon City,22.331013000000002,114.190366,Shalom (嚐樂),22.33056991212159,114.19166482154739,Dessert Shop
1766,Kowloon City,Kowloon City,22.331013000000002,114.190366,Tak Cheong Noodle (德昌魚蛋粉),22.330405862884966,114.18761685173722,Noodle House
1767,Kowloon City,Kowloon City,22.331013000000002,114.190366,Wong Ming Kee (黃明記),22.330403033288075,114.1922925717557,Noodle House
1768,Kowloon City,Kowloon City,22.331013000000002,114.190366,Li Tak 利得火鍋,22.329896736611065,114.1898935453045,Chinese Restaurant
1769,Kowloon City,Kowloon City,22.331013000000002,114.190366,Chaophraya 2 (昭拍耶),22.328735332867403,114.18985097353361,Thai Restaurant
1770,Kowloon City,Kowloon City,22.331013000000002,114.190366,Islam Food (清真牛肉館),22.32821060587235,114.19039145129473,Halal Restaurant
1771,Kowloon City,Kowloon City,22.331013000000002,114.190366,Cheong Fat Thai Noodles (昌發泰國粉麵屋),22.32923058883722,114.19096806787755,Thai Restaurant
1772,Kowloon City,Kowloon City,22.331013000000002,114.190366,樂園,22.329332404250206,114.18902255984453,Chinese Breakfast Place
1773,Kowloon City,Kowloon City,22.331013000000002,114.190366,Fong Wing Kee (方榮記),22.330318774874964,114.18880046333004,Hotpot Restaurant
1774,Kowloon City,Kowloon City,22.331013000000002,114.190366,Queen Sophie (酥妃皇后),22.328617,114.18875,Pastry Shop
1775,Kowloon City,Kowloon City,22.331013000000002,114.190366,Tei Mou Koon Dessert (地茂館甜品),22.328868366746132,114.18762926878838,Dessert Shop
1776,Kowloon City,Kowloon City,22.331013000000002,114.190366,創發潮州飯店,22.32996078642802,114.19098271881023,Cantonese Restaurant
1777,Kowloon City,Kowloon City,22.331013000000002,114.190366,Hop Shing Dessert (合成糖水),22.328387,114.190197,Dessert Shop
1778,Kowloon City,Kowloon City,22.331013000000002,114.190366,Wong Chun Chun Thai Restaurant 黃珍珍泰國菜館 (黃珍珍泰國菜館),22.328855872684755,114.19138599335471,Thai Restaurant
1779,Kowloon City,Kowloon City,22.331013000000002,114.190366,Thai Hot (泰仔美食),22.329073104975983,114.18977967121683,Thai Restaurant
1780,Kowloon City,Kowloon City,22.331013000000002,114.190366,Chai Rung Thai BBQ 泰式燒烤 (泰式燒烤),22.329378704169127,114.18986049949557,Thai Restaurant
1781,Kowloon City,Kowloon City,22.331013000000002,114.190366,Daisuke (大助),22.328798505305294,114.18872719475208,Japanese Restaurant
1782,Kowloon City,Kowloon City,22.331013000000002,114.190366,Karful 嘉豐點心專門店,22.329029587479216,114.19224359854866,Dim Sum Restaurant
1783,Kowloon City,Kowloon City,22.331013000000002,114.190366,Chao Phraya (昭拍耶泰國菜),22.32858811594414,114.19039420434363,Thai Restaurant
1784,Kowloon City,Kowloon City,22.331013000000002,114.190366,Chicken 'n' Egg,22.330213050632185,114.19157932499107,Restaurant
1785,Kowloon City,Kowloon City,22.331013000000002,114.190366,Golden Hall Dessert (金滿堂甜品),22.32858128611959,114.19090141040574,Dessert Shop
1786,Kowloon City,Kowloon City,22.331013000000002,114.190366,Mini Bangkok Seafood and Grill (小曼谷海鮮燒烤屋),22.327611111112635,114.18917284549197,Thai Restaurant
1787,Kowloon City,Kowloon City,22.331013000000002,114.190366,Tim Lok Yuen 添樂園,22.327942426639108,114.18758115237891,Asian Restaurant
1788,Kowloon City,Kowloon City,22.331013000000002,114.190366,Lung Jie Thai Restaurant (隆姐泰國美食館),22.32856703305538,114.18984631658783,Thai Restaurant
1789,Kowloon City,Kowloon City,22.331013000000002,114.190366,Pâtisserie Tony Wong,22.330036412084866,114.18763539325523,Dessert Shop
1790,Kowloon City,Kowloon City,22.331013000000002,114.190366,Stone Houses (石屋咖啡冰室),22.332776445276163,114.18699890136209,Café
1791,Kowloon City,Kowloon City,22.331013000000002,114.190366,Thai Fat Thai Restaurant (泰發泰式美食館),22.328586518864768,114.19090590702015,Thai Restaurant
1792,Kowloon City,Kowloon City,22.331013000000002,114.190366,Smile Yogurt & Dessert Bar,22.329737690142007,114.1882036377122,Dessert Shop
1793,Kowloon City,Kowloon City,22.331013000000002,114.190366,Ruamjai Thai Restaurant (同心泰國菜館),22.32856429189579,114.19166886091644,Thai Restaurant
1794,Kowloon City,Kowloon City,22.331013000000002,114.190366,Starbucks (星巴克),22.330889,114.187915,Coffee Shop
1795,Kowloon City,Kowloon City,22.331013000000002,114.190366,Ban Chiu Hin Restaurant (品潮軒菜館),22.328270836015566,114.18813860781218,Asian Restaurant
1796,Kowloon City,Kowloon City,22.331013000000002,114.190366,Banh Mi Bakery,22.329672,114.190323,Vietnamese Restaurant
1797,Kowloon City,Kowloon City,22.331013000000002,114.190366,Starbucks (星巴克),22.327592,114.187863,Coffee Shop
1798,Kowloon City,Kowloon City,22.331013000000002,114.190366,Luen Fat Restaurant (聯發茶餐廳),22.32811388008287,114.18868897339718,Cha Chaan Teng
1799,Kowloon City,Kowloon City,22.331013000000002,114.190366,南記飯店,22.327871076499783,114.1892629950601,Chinese Restaurant
1800,Kowloon City,Kowloon City,22.331013000000002,114.190366,Chiu Chow Lok Hau Fook Restaurant (潮州樂口福酒家),22.327756358265372,114.1887009504719,Chinese Restaurant
1801,Kowloon City,Kowloon City,22.331013000000002,114.190366,Café Cérès,22.328241895312832,114.18761787490851,Café
1802,Kowloon City,Kowloon City,22.331013000000002,114.190366,Fook Yuen Seafood Restaurant (馥苑海鮮酒家),22.330964776939933,114.18829358926348,Seafood Restaurant
1803,Kowloon City,Kowloon City,22.331013000000002,114.190366,Ceres Boulangerie et Patisserie,22.328187874711524,114.18759816633572,Bakery
1804,Kowloon City,Kowloon City,22.331013000000002,114.190366,McDonald's (麥當勞),22.330982913142186,114.18818235397339,Fast Food Restaurant
1805,Kowloon City,Kowloon City,22.331013000000002,114.190366,Aeon (永旺),22.33095835007682,114.1880632693501,Department Store
1806,Kowloon City,Kowloon City,22.331013000000002,114.190366,Hoover Cake Shop (豪華餅店),22.328932699509977,114.18755648574862,Bakery
1807,Kowloon City,Kowloon City,22.331013000000002,114.190366,Sugar Desserts (小方糖甜品),22.3286690437165,114.19041276319581,Dessert Shop
1808,Kowloon City,Kowloon City,22.331013000000002,114.190366,Copacabana (小店),22.32814629439688,114.1886958896354,Dessert Shop
1809,Kowloon City,Kowloon City,22.331013000000002,114.190366,Manner Spa,22.329375464448365,114.18758814737559,Spa
1810,Kowloon City,Kowloon City,22.331013000000002,114.190366,Gladys' Estate Coffee,22.328155652680735,114.18813182047276,Café
1811,Kowloon City,Kowloon City,22.331013000000002,114.190366,Royal Dessert (皇室甜品),22.328653366668195,114.1909353734735,Dessert Shop
1812,Kowloon City,Kowloon City,22.331013000000002,114.190366,McDonald's (麥當勞),22.328216679287966,114.19036333144668,Fast Food Restaurant
1813,Kowloon City,Kowloon City,22.331013000000002,114.190366,Regal Oriental Hotel 富豪東方酒店,22.329940844854978,114.19284425748006,Hotel
1814,Kowloon City,Kowloon City,22.331013000000002,114.190366,鳳華路邊雞飯店,22.32934375306119,114.19031376278453,Cantonese Restaurant
1815,Kowloon City,Kowloon City,22.331013000000002,114.190366,Cambo Thai Restaurant (金寶泰國菜館),22.328613582146144,114.18925620851492,Thai Restaurant
1816,Kowloon City,Kowloon City,22.331013000000002,114.190366,桂寶雞煲米線,22.33006251084409,114.18819480871834,Asian Restaurant
1817,Kowloon City,Kowloon City,22.331013000000002,114.190366,Thai Palace Restaurant 泰皇閣,22.32944880049012,114.19211341436802,Thai Restaurant
1818,Kowloon City,Kowloon City,22.331013000000002,114.190366,7-Eleven,22.32991692932779,114.19278102517454,Convenience Store
1819,Kowloon City,Kowloon City,22.331013000000002,114.190366,Sky Lounge,22.329878836155014,114.19282166232125,Hotel
1820,Kowloon City,Kowloon City,22.331013000000002,114.190366,Wall City Flavor 城寨風味,22.32824992575729,114.18985842199606,Chinese Restaurant
1821,Kowloon City,Kowloon City,22.331013000000002,114.190366,Tai Wo Tang (大和堂),22.328583,114.1894,Coffee Shop
1822,Kowloon City,Kowloon City,22.331013000000002,114.190366,Taiwan Beef Noodle (台灣牛肉麵),22.32866024581179,114.18813118187985,Chinese Restaurant
1823,Kowloon City,Kowloon City,22.331013000000002,114.190366,Lok Hau Fook Restaurant (樂口福酒家),22.327795998105145,114.18887984156247,Chinese Restaurant
1824,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,明利油器粥品,22.313633092356927,114.17844748847331,Chinese Restaurant
1825,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,Homantin Plaza (何文田廣場),22.316065,114.18163,Shopping Mall
1826,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,KFC 肯德基,22.315983509871092,114.18128624345151,Fast Food Restaurant
1827,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,Fairwood (大快活),22.315973529422678,114.18131448846489,Fast Food Restaurant
1828,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,Hung Hom Municipal Services Building Sports Centre 紅磡市政大廈體育館,22.315430989418594,114.18034232344597,Athletics & Sports
1829,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,Pizza Hut 必勝客,22.316537280572017,114.18129217243427,Pizza Place
1830,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,OU club,22.31612991119592,114.18042715823432,Asian Restaurant
1831,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,McDonald's (麥當勞),22.31587228522118,114.18126222848304,Fast Food Restaurant
1832,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,Fat Kwong Street Sports Centre 佛光街體育館,22.31488667134336,114.1809554556993,Athletics & Sports
1833,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,Oi Man Estate Bus Stop 愛民邨巴士站,22.31709337108807,114.17852586266014,Bus Stop
1834,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,Sheung Lok Street Minibus Stop 常樂街小巴站,22.319894014081434,114.1820817141135,Bus Station
1835,Ho Man Tin,Kowloon City,22.3166958,114.18080090000001,Perth Street Sports Ground (巴富街運動場),22.320623550452158,114.18071743164516,Athletics & Sports
1836,Kowloon Tong,Kowloon City,22.331632,114.1800196,Kowloon Tsai Park (九龍仔公園),22.331617733718563,114.18437486022549,Park
1837,Kowloon Tong,Kowloon City,22.331632,114.1800196,Rutland Basketball Court 律倫街籃球場,22.333666746696395,114.17802368704645,Basketball Court
1838,Kowloon Tong,Kowloon City,22.331632,114.1800196,Oxford Road Playground (牛津道遊樂場),22.328435719080225,114.18108196075303,Playground
1839,Kowloon Tong,Kowloon City,22.331632,114.1800196,Auntie Polly,22.331275,114.175728,Chinese Restaurant
1840,Kowloon Tong,Kowloon City,22.331632,114.1800196,百味雅餐廳,22.33155647968799,114.17549828653948,Asian Restaurant
1841,Kowloon Tong,Kowloon City,22.331632,114.1800196,Kowloon Tsai Sports Ground (九龍仔運動場),22.33058818055014,114.18454902273301,Track
1842,Kowloon Tong,Kowloon City,22.331632,114.1800196,Kowloon Tsai Swimming Pool 九龍仔游泳池,22.332297205190248,114.18476382306397,Pool
1843,Beacon Hill,Kowloon City,22.349879,114.17033810000001,Beacon Hill (筆架山),22.348083775346467,114.1691353743319,Mountain
1844,Beacon Hill,Kowloon City,22.349879,114.17033810000001,Beacon Hill Viewing Point (畢架山觀景台),22.350229,114.173016,Scenic Lookout
1845,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,"Pentahotel Hong Kong, Kowloon (香港九龍貝爾特酒店)",22.33719109002797,114.19962457526343,Hotel
1846,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Just Climb Bouldering Gym,22.334144790352966,114.19920003503424,Climbing Gym
1847,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Eatstreet (潮食街),22.337182717998132,114.19943741934506,Diner
1848,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Starbucks (星巴克),22.334025888863923,114.19719635351798,Coffee Shop
1849,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,北正宗,22.334083336478464,114.19794191265056,Vietnamese Restaurant
1850,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Yata Supermarket (一田超市),22.333311885401237,114.19658578058203,Supermarket
1851,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,手拉麵小廚,22.335392585631848,114.19488047011059,Noodle House
1852,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Tsui Wah Restaurant (翠華餐廳),22.33431713205862,114.19578279671187,Cha Chaan Teng
1853,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Dragon King Restaurant (龍皇酒家),22.333106593782272,114.19611791056722,Chinese Restaurant
1854,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,California Pizza Kitchen,22.333086285285205,114.19628976627956,Pizza Place
1855,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Tai Shing Street Market (大成街街市),22.3375,114.19447222222222,Market
1856,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Theatre Noir,22.33825826556392,114.19849921519538,Theater
1857,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,瑞士㗎啡室,22.337572227478915,114.19735558316532,Restaurant
1858,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,V Cuisine (彩晶軒),22.34119784206181,114.19751813003202,Chinese Restaurant
1859,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,好運泰國美食,22.33516196224984,114.19652543215477,Thai Restaurant
1860,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,McDonald’s (McDonald's),22.33349519293752,114.196014569212,Fast Food Restaurant
1861,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,North Viet Pho (越北牛肉粉專門店),22.337428,114.202666,Vietnamese Restaurant
1862,San Po Kong,Wong Tai Sin,22.3367792,114.19832659999999,Hakka Cuisine (客滿庭),22.341089132756995,114.19737880414998,Hakka Restaurant
1863,Wong Tai Sin,Wong Tai Sin,22.342063500000002,114.19438770000001,Sik Sik Yuen Wong Tai Sin Temple (嗇色園黃大仙祠),22.3423565718584,114.19364601505545,Temple
1864,Wong Tai Sin,Wong Tai Sin,22.342063500000002,114.19438770000001,Wing Lai Yuen (詠藜園四川菜館),22.34315370468679,114.1963520484266,Szechuan Restaurant
1865,Wong Tai Sin,Wong Tai Sin,22.342063500000002,114.19438770000001,林女士風水命理顧問,22.342306,114.193129,Astrologer
1866,Wong Tai Sin,Wong Tai Sin,22.342063500000002,114.19438770000001,Starbucks (星巴克),22.341665356162274,114.19464521884615,Coffee Shop
1867,Wong Tai Sin,Wong Tai Sin,22.342063500000002,114.19438770000001,McDonald's 麥當勞,22.342201459695712,114.19271716679353,Fast Food Restaurant
1868,Wong Tai Sin,Wong Tai Sin,22.342063500000002,114.19438770000001,V Cuisine (彩晶軒),22.34119784206181,114.19751813003202,Chinese Restaurant
1869,Wong Tai Sin,Wong Tai Sin,22.342063500000002,114.19438770000001,Good Wish Garden,22.34241038799765,114.19376591670832,Garden
1870,Wong Tai Sin,Wong Tai Sin,22.342063500000002,114.19438770000001,Morse Park (摩士公園),22.34047222222222,114.19,Park
